id,longitude,latitude,elevation,title,place_description,sig,mag,magType,time,updated,country_code,sig_class
pr71503073,-66.373,18.132,7.99,"M 2.6 - 5 km NNW of Coamo, Puerto Rico","5 km NNW of Coamo, Puerto Rico",105,2.61,md,48:39.7,04:34.6,PR,Moderate
tx2025zhuzuz,-101.903,32.107,7.9834,"M 0.9 - 11 km WSW of Stanton, Texas","11 km WSW of Stanton, Texas",12,0.9,ml,33:57.7,45:41.5,US,Low
hv74860002,-155.4779968,19.15916634,29.46999931,"M 1.7 - 4 km S of P?hala, Hawaii","4 km S of P?hala, Hawaii",46,1.72,md,33:29.3,37:28.4,US,Low
us7000rkpd,-36.4424,-61.1379,10,M 5.0 - Scotia Sea,Scotia Sea,385,5,mb,14:47.5,30:15.0,GS,Moderate
pr71503063,-67.97966667,19.14333333,24.95,"M 3.4 - 76 km NE of Punta Cana, Dominican Republic","76 km NE of Punta Cana, Dominican Republic",181,3.43,md,01:18.7,32:45.0,DO,Moderate
uw62211567,-122.7741667,47.526,22.71,"M 2.8 - 5 km W of Gorst, Washington","5 km W of Gorst, Washington",128,2.82,ml,58:27.9,35:56.2,US,Moderate
uw62211562,-120.551,46.77683333,8.3,"M 0.6 - 12 km ENE of Naches, Washington","12 km ENE of Naches, Washington",6,0.62,ml,55:27.6,12:44.5,US,Low
ci41146975,-116.2943333,33.024,6.41,"M 0.9 - 20 km SW of Ocotillo Wells, CA","20 km SW of Ocotillo Wells, CA",12,0.89,ml,47:31.0,25:26.4,US,Low
ak2025zhtlrq,-146.499,65.352,5,"M 1.1 - 55 km NNE of Pleasant Valley, Alaska","55 km NNE of Pleasant Valley, Alaska",19,1.1,ml,47:12.4,48:41.8,US,Low
ak2025zhthxe,-140.782,60.075,0.1,"M 2.9 - 83 km NW of Yakutat, Alaska","83 km NW of Yakutat, Alaska",129,2.9,ml,42:49.9,30:28.0,CA,Moderate
ak2025zhspqo,-150.803,63.452,2.7,"M 1.4 - 46 km ESE of Denali National Park, Alaska","46 km ESE of Denali National Park, Alaska",30,1.4,ml,21:37.4,23:08.1,US,Low
ak2025zhsfet,-149.242,61.889,4.1,"M 1.4 - 16 km N of Fishhook, Alaska","16 km N of Fishhook, Alaska",30,1.4,ml,09:27.2,11:06.0,US,Low
ak2025zhryvz,-141.376,60.193,6.2,"M 1.6 - 117 km NW of Yakutat, Alaska","117 km NW of Yakutat, Alaska",39,1.6,ml,02:08.6,03:31.0,US,Low
av93963351,-166.6341667,53.89316667,7.58,"M 0.6 - 6 km W of Dutch Harbor, Alaska","6 km W of Dutch Harbor, Alaska",5,0.58,ml,48:36.7,22:25.0,US,Low
us7000rknz,-74.8234,-15.9267,31.464,"M 4.4 - 51 km WSW of Atiquipa, Peru","51 km WSW of Atiquipa, Peru",298,4.4,mb,46:04.0,26:24.0,PE,Moderate
ci41146967,-116.4155,33.06566667,5.18,"M 1.0 - 17 km E of Julian, CA","17 km E of Julian, CA",16,1.02,ml,36:36.5,25:27.2,US,Low
ak2025zhrccw,-151.343,63.266,5,"M 1.6 - 36 km SSE of Denali National Park, Alaska","36 km SSE of Denali National Park, Alaska",39,1.6,ml,35:45.4,37:11.9,US,Low
av93963336,-179.0626667,51.73816667,13.8,"M 1.6 - 168 km W of Adak, Alaska","168 km W of Adak, Alaska",40,1.61,ml,32:21.3,24:12.1,US,Low
nc75286006,-122.2443314,37.84983444,13.26000023,"M 1.9 - 3 km NNW of Piedmont, CA","3 km NNW of Piedmont, CA",54,1.87,md,30:05.7,17:22.0,US,Low
nc75286001,-122.8183365,38.83033371,1.769999981,"M 1.2 - 8 km NW of The Geysers, CA","8 km NW of The Geysers, CA",21,1.18,md,28:49.8,52:18.8,US,Low
us7000rknw,-139.9167,60.6364,2.69,"M 2.5 - 121 km N of Yakutat, Alaska","121 km N of Yakutat, Alaska",96,2.5,ml,25:57.5,47:05.0,CA,Low
tx2025zhqpfr,-101.539,32.119,3.2985,"M 1.2 - 15 km SSW of Big Spring, Texas","15 km SSW of Big Spring, Texas",22,1.2,ml,20:47.2,18:40.7,US,Low
tx2025zhqixp,-101.522,32.122,3.7721,"M 1.1 - 14 km W of Forsan, Texas","14 km W of Forsan, Texas",19,1.1,ml,13:27.6,16:50.0,US,Low
av93963311,-153.3591667,60.09233333,21.61,"M 0.3 - 53 km NE of Pedro Bay, Alaska","53 km NE of Pedro Bay, Alaska",1,0.27,ml,08:54.0,29:10.0,US,Low
ak2025zhpxnn,-152.215,60.258,99.6,"M 2.0 - 38 km NW of Ninilchik, Alaska","38 km NW of Ninilchik, Alaska",62,2,ml,00:15.4,03:01.7,US,Low
ci41146959,-116.6881667,33.50416667,12.45,"M 1.2 - 6 km SSW of Anza, CA","6 km SSW of Anza, CA",23,1.22,ml,49:56.1,26:10.0,US,Low
us7000rkns,-139.5141,60.4139,6.692,"M 2.5 - 97 km N of Yakutat, Alaska","97 km N of Yakutat, Alaska",96,2.5,ml,41:44.5,43:38.0,CA,Low
av93963246,-166.6201667,53.89916667,8.38,"M 1.7 - 5 km WNW of Dutch Harbor, Alaska","5 km WNW of Dutch Harbor, Alaska",42,1.65,ml,41:17.9,50:53.4,US,Low
ci41146951,-116.6515,33.56083333,9.79,"M 0.3 - 2 km ENE of Anza, CA","2 km ENE of Anza, CA",1,0.26,ml,28:50.3,32:29.8,US,Low
pr71503048,-64.53183333,18.94366667,42.27,"M 3.1 - 73 km NNE of Cruz Bay, U.S. Virgin Islands","73 km NNE of Cruz Bay, U.S. Virgin Islands",151,3.13,md,14:13.1,43:28.1,VG,Moderate
uw62211557,-122.105,46.77783333,15.12,"M 0.9 - 6 km WNW of Ashford, Washington","6 km WNW of Ashford, Washington",11,0.85,ml,00:25.3,44:17.6,US,Low
ok2025zelx,-98.12932587,35.42794418,1.835326314,"M 2.0 - 17 km WNW of Union City, Oklahoma","17 km WNW of Union City, Oklahoma",62,2.01,ml,56:55.2,04:54.0,US,Low
tx2025zhnuns,-104.342,31.654,4.6206,"M 1.5 - 57 km S of Whites City, New Mexico","57 km S of Whites City, New Mexico",35,1.5,ml,56:27.4,00:25.6,US,Low
av93963196,-135.7785,57.05266667,0.29,"M -0.7 - 27 km W of Sitka, Alaska","27 km W of Sitka, Alaska",0,-0.65,ml,55:29.3,42:22.9,US,Low
ak2025zhnruf,-151.799,62.032,109.4,"M 3.2 - 21 km WNW of Skwentna, Alaska","21 km WNW of Skwentna, Alaska",158,3.2,ml,53:15.1,01:45.0,US,Moderate
nc75285981,-122.7549973,38.79499817,0.119999997,"M 1.9 - 2 km N of The Geysers, CA","2 km N of The Geysers, CA",54,1.88,md,52:51.4,27:18.8,US,Low
ci41146943,-118.6308333,34.37166667,14.26,"M 2.0 - 11 km SSW of Valencia, CA","11 km SSW of Valencia, CA",58,1.95,ml,48:53.3,52:36.3,US,Low
ci41146935,-116.3865,33.4615,9.58,"M 1.4 - 23 km N of Borrego Springs, CA","23 km N of Borrego Springs, CA",29,1.38,ml,41:48.5,27:25.2,US,Low
av93963171,-135.7626667,57.0435,7.38,"M 0.1 - 26 km W of Sitka, Alaska","26 km W of Sitka, Alaska",0,0.05,ml,34:42.4,34:22.4,US,Low
us7000rknm,-179.5859,-22.1061,618.35,M 4.3 - south of the Fiji Islands,south of the Fiji Islands,284,4.3,mb,29:35.6,56:23.0,TO,Moderate
nc75285976,-122.7546692,38.79333496,0.360000014,"M 1.6 - 2 km N of The Geysers, CA","2 km N of The Geysers, CA",40,1.62,md,28:26.0,07:18.7,US,Low
nc75285966,-122.7181702,38.76449966,1.120000005,"M 1.4 - 3 km WSW of Anderson Springs, CA","3 km WSW of Anderson Springs, CA",31,1.41,md,19:41.4,12:21.3,US,Low
nc75285961,-122.8181686,38.81266785,2.569999933,"M 2.0 - 7 km NW of The Geysers, CA","7 km NW of The Geysers, CA",61,1.99,md,15:22.8,47:22.1,US,Low
ci41146927,-116.2916667,33.02683333,7.43,"M 1.1 - 20 km SW of Ocotillo Wells, CA","20 km SW of Ocotillo Wells, CA",17,1.06,ml,46:13.9,26:18.4,US,Low
ak2025zhkvuv,-149.562,61.313,35.2,"M 2.1 - 0 km SSE of Eagle River, Alaska","0 km SSE of Eagle River, Alaska",68,2.1,ml,27:24.8,28:48.2,US,Low
av93963091,-166.6331667,53.89033333,8.45,"M 0.2 - 5 km W of Dutch Harbor, Alaska","5 km W of Dutch Harbor, Alaska",1,0.22,ml,27:13.7,28:22.1,US,Low
av93963081,-151.9648333,61.48483333,7.17,"M 0.2 - 60 km NW of Beluga, Alaska","60 km NW of Beluga, Alaska",1,0.21,ml,21:05.8,41:19.9,US,Low
ci41146919,-116.2981667,33.02383333,7.14,"M 1.6 - 20 km SW of Ocotillo Wells, CA","20 km SW of Ocotillo Wells, CA",38,1.58,ml,17:24.4,26:39.4,US,Low
nc75285951,-125.064003,40.3176651,9.43999958,"M 2.8 - 66 km W of Petrolia, CA","66 km W of Petrolia, CA",122,2.82,md,13:48.2,52:20.8,US,Moderate
us7000rknj,159.3322,51.3119,35,"M 4.5 - 191 km SSE of Vilyuchinsk, Russia","191 km SSE of Vilyuchinsk, Russia",312,4.5,mb,00:52.6,40:57.0,RU,Moderate
ak2025zhjxkf,-156.066,57.855,129.1,"M 1.7 - 87 km ESE of Egegik, Alaska","87 km ESE of Egegik, Alaska",44,1.7,ml,59:35.1,01:44.1,US,Low
us7000rknh,125.7545,3.1126,132.816,"M 4.4 - 197 km NNE of Bitung, Indonesia","197 km NNE of Bitung, Indonesia",298,4.4,mb,48:05.4,14:41.0,ID,Moderate
us7000rkng,-72.9652,6.7302,161.406,"M 4.3 - 2 km SSE of Cepitá, Colombia","2 km SSE of Cepitá, Colombia",284,4.3,mb,38:26.5,02:05.0,CO,Moderate
uw62211547,-121.6993333,45.30466667,5.44,"M 1.3 - 4 km E of Government Camp, Oregon","4 km E of Government Camp, Oregon",27,1.32,ml,27:11.4,33:14.9,US,Low
nc75285941,-122.8526688,38.82283401,2.630000114,"M 1.0 - 10 km WNW of The Geysers, CA","10 km WNW of The Geysers, CA",17,1.04,md,26:18.6,37:19.7,US,Low
us7000rknf,-139.9317,60.5767,5,"M 2.8 - 115 km N of Yakutat, Alaska","115 km N of Yakutat, Alaska",121,2.8,ml,17:14.5,31:55.0,CA,Moderate
us7000rkne,-177.9974,-20.3512,554.925,"M 4.4 - 294 km WNW of Houma, Tonga","294 km WNW of Houma, Tonga",298,4.4,mb,50:54.6,14:04.0,TO,Moderate
ci41146911,-115.7496667,32.92633333,5.36,"M 1.0 - 17 km SW of Westmorland, CA","17 km SW of Westmorland, CA",15,1,ml,47:53.5,51:32.2,US,Low
nc75285931,-122.8006668,38.83283234,3.109999895,"M 0.6 - 7 km W of Cobb, CA","7 km W of Cobb, CA",6,0.61,md,29:36.9,12:16.5,US,Low
av93962961,-153.0303333,60.05266667,1.41,"M -0.5 - 67 km ENE of Pedro Bay, Alaska","67 km ENE of Pedro Bay, Alaska",0,-0.45,ml,28:56.8,33:18.1,US,Low
av93962936,-174.1175,52.20266667,3.7,"M 1.3 - 5 km E of Atka, Alaska","5 km E of Atka, Alaska",24,1.25,ml,14:37.9,27:47.7,US,Low
ci41146903,-117.159,33.9965,19.2,"M 1.1 - 7 km SSE of Redlands, CA","7 km SSE of Redlands, CA",19,1.1,ml,55:43.2,27:20.0,US,Low
nc75285916,-122.758667,38.77866745,1.169999957,"M 0.7 - 0 km NW of The Geysers, CA","0 km NW of The Geysers, CA",8,0.72,md,46:14.9,57:19.0,US,Low
us7000rkn7,-71.5339,-28.8023,28.526,"M 4.2 - 79 km WSW of Vallenar, Chile","79 km WSW of Vallenar, Chile",271,4.2,mb,38:53.4,05:09.0,CL,Moderate
hv74859787,-155.4871674,19.19466591,29.69000053,"M 1.8 - 1 km SW of P?hala, Hawaii","1 km SW of P?hala, Hawaii",49,1.79,md,23:42.8,27:31.1,US,Low
ci41146895,-116.2988333,33.02466667,7.03,"M 1.7 - 20 km SW of Ocotillo Wells, CA","20 km SW of Ocotillo Wells, CA",42,1.66,ml,08:52.8,27:16.8,US,Low
hv74859777,-155.5386658,18.93966675,37.31000137,"M 2.9 - 14 km SSE of Naalehu, Hawaii","14 km SSE of Naalehu, Hawaii",130,2.91,ml,04:50.2,17:11.0,US,Moderate
tx2025zheakx,-104.182,31.953,0,"M 1.6 - 30 km SE of Whites City, New Mexico","30 km SE of Whites City, New Mexico",39,1.6,ml,01:49.9,03:53.0,US,Low
ci41146887,-118.6376667,34.3705,10.07,"M 1.3 - 11 km SSW of Valencia, CA","11 km SSW of Valencia, CA",27,1.32,ml,37:53.6,27:04.6,US,Low
tx2025zhdbrh,-104.365,31.667,6.4331,"M 1.6 - 56 km S of Whites City, New Mexico","56 km S of Whites City, New Mexico",39,1.6,ml,32:49.9,07:02.1,US,Low
nc75285911,-122.8151703,38.82899857,1.610000014,"M 0.3 - 8 km NW of The Geysers, CA","8 km NW of The Geysers, CA",1,0.26,md,30:55.0,17:18.8,US,Low
tx2025zhcwyq,-104.357,31.667,6.5613,"M 2.6 - 56 km S of Whites City, New Mexico","56 km S of Whites City, New Mexico",104,2.6,ml,27:21.0,08:54.5,US,Moderate
av93962866,-153.1125,59.98216667,-0.47,"M -1.1 - 59 km ENE of Pedro Bay, Alaska","59 km ENE of Pedro Bay, Alaska",0,-1.05,ml,26:20.0,37:43.1,US,Low
hv74859762,-155.489502,19.17116737,30.18000031,"M 2.2 - 3 km SSW of P?hala, Hawaii","3 km SSW of P?hala, Hawaii",77,2.24,md,17:17.5,20:54.6,US,Low
tx2025zhchrl,-104.364,31.667,5.946,"M 1.5 - 56 km S of Whites City, New Mexico","56 km S of Whites City, New Mexico",35,1.5,ml,09:38.2,23:18.7,US,Low
uw62211537,-123.159,46.46066667,13.79,"M 1.0 - 12 km NW of Ryderwood, Washington","12 km NW of Ryderwood, Washington",17,1.04,ml,09:21.7,39:45.3,US,Low
us7000rkml,148.0299,43.6166,32.101,"M 4.9 - 107 km ESE of Shikotan, Russia","107 km ESE of Shikotan, Russia",369,4.9,mb,00:09.5,15:53.0,RU,Moderate
nc75285896,-122.7578354,38.78066635,1.120000005,"M 1.1 - 0 km NNW of The Geysers, CA","0 km NNW of The Geysers, CA",18,1.08,md,56:28.8,22:17.9,US,Low
hv74859737,-155.1531677,19.65299988,8.890000343,"M 2.3 - 10 km SW of Hilo, Hawaii","10 km SW of Hilo, Hawaii",80,2.28,ml,45:48.6,49:20.8,US,Low
us7000rkmf,143.2303,11.7877,10,"M 5.1 - 226 km SW of Merizo Village, Guam","226 km SW of Merizo Village, Guam",400,5.1,mww,37:32.3,47:43.3,GU,Moderate
us7000rkmg,1.2825,72.1377,10,M 5.1 - Norwegian Sea,Norwegian Sea,400,5.1,mww,37:31.2,02:53.0,SJ,Moderate
ak2025zhbfru,-148.5,63.103,72.5,"M 1.4 - 39 km SE of Cantwell, Alaska","39 km SE of Cantwell, Alaska",30,1.4,ml,37:11.6,38:48.0,US,Low
ci41146871,-118.6363333,34.371,10.78,"M 1.3 - 11 km SSW of Valencia, CA","11 km SSW of Valencia, CA",27,1.32,ml,36:53.4,40:32.9,US,Low
nc75285891,-122.8541641,38.82533264,2.289999962,"M 1.1 - 10 km WNW of The Geysers, CA","10 km WNW of The Geysers, CA",19,1.1,md,36:50.2,07:21.4,US,Low
tx2025zhayst,-103.648,30.975,2.4391,"M 1.6 - 9 km E of Balmorhea, Texas","9 km E of Balmorhea, Texas",39,1.6,ml,29:04.9,33:54.6,US,Low
uw62211527,-120.4518333,49.29533333,-0.62,"M 2.0 Explosion - 18 km SSE of Princeton, Canada","18 km SSE of Princeton, Canada",61,1.99,ml,23:45.9,57:44.6,CA,Low
ci41146863,-116.2945,33.02633333,7,"M 1.2 - 20 km SW of Ocotillo Wells, CA","20 km SW of Ocotillo Wells, CA",24,1.24,ml,21:35.8,31:57.1,US,Low
ak2025zharpy,-147.497,61.086,23.8,"M 1.3 - 50 km WNW of Tatitlek, Alaska","50 km WNW of Tatitlek, Alaska",26,1.3,ml,20:49.3,22:26.9,US,Low
nc75285881,-122.8178329,38.83200073,1.460000038,"M 0.7 - 8 km NW of The Geysers, CA","8 km NW of The Geysers, CA",8,0.72,md,17:59.2,42:21.7,US,Low
nc75285876,-122.7848358,38.80516815,4.380000114,"M 0.7 - 4 km NW of The Geysers, CA","4 km NW of The Geysers, CA",8,0.73,md,16:30.7,37:18.1,US,Low
ak2025zhakuv,-150.596,62.777,81.2,"M 1.5 - 32 km NNE of Petersville, Alaska","32 km NNE of Petersville, Alaska",35,1.5,ml,12:54.9,14:37.9,US,Low
ci41146855,-117.6191667,33.81283333,4.52,"M 1.5 - 8 km SW of Corona, CA","8 km SW of Corona, CA",34,1.49,ml,00:33.2,04:25.5,US,Low
nc75285871,-122.8205032,38.82966614,5.110000134,"M 0.7 - 8 km NW of The Geysers, CA","8 km NW of The Geysers, CA",8,0.73,md,53:08.7,12:19.9,US,Low
us7000rkm9,1.0697,72.0949,10,M 4.4 - Norwegian Sea,Norwegian Sea,298,4.4,mb,44:48.9,15:16.0,SJ,Moderate
tx2025zgzjty,-104.362,31.657,8.5095,"M 1.7 - 57 km S of Whites City, New Mexico","57 km S of Whites City, New Mexico",44,1.7,ml,41:50.5,46:18.5,US,Low
us7000rkm7,-32.2422,58.3744,10,M 4.9 - Reykjanes Ridge,Reykjanes Ridge,369,4.9,mb,37:51.1,55:09.0,GL,Moderate
tx2025zgzcnz,-104.357,31.667,6.9202,"M 1.7 - 56 km S of Whites City, New Mexico","56 km S of Whites City, New Mexico",44,1.7,ml,33:26.0,19:03.7,US,Low
nc75285861,-122.7606659,38.7923317,1.440000057,"M 0.8 - 2 km NNW of The Geysers, CA","2 km NNW of The Geysers, CA",9,0.75,md,13:04.0,32:19.2,US,Low
us7000rklx,123.9547,6.3202,539.225,"M 4.1 - 17 km SW of Sangay, Philippines","17 km SW of Sangay, Philippines",259,4.1,mb,05:16.3,25:06.0,PH,Moderate
ci41146831,-116.719,33.648,14.2,"M 0.9 - 10 km S of Idyllwild, CA","10 km S of Idyllwild, CA",14,0.94,ml,45:50.0,27:19.7,US,Low
ci41146815,-118.9998333,34.93016667,12.89,"M 2.2 - 7 km WSW of Grapevine, CA","7 km WSW of Grapevine, CA",73,2.18,ml,30:46.3,41:37.1,US,Low
hv74859637,-155.5115051,19.15716743,34,"M 1.9 - 6 km SW of P?hala, Hawaii","6 km SW of P?hala, Hawaii",54,1.88,md,26:26.4,30:25.1,US,Low
tx2025zgwphx,-100.653,32.684,3.883,"M 2.0 - 11 km ENE of Hermleigh, Texas","11 km ENE of Hermleigh, Texas",62,2,ml,17:27.2,15:21.1,US,Low
nc75285846,-122.7811661,38.83433151,1.74000001,"M 1.9 - 5 km WNW of Cobb, CA","5 km WNW of Cobb, CA",58,1.94,md,16:59.0,32:19.7,US,Low
nc75285841,-122.7841644,38.83599854,2.029999971,"M 0.3 - 6 km WNW of Cobb, CA","6 km WNW of Cobb, CA",2,0.33,md,13:10.9,37:21.9,US,Low
nc75285836,-122.814003,38.83116531,2.140000105,"M 1.1 - 8 km NW of The Geysers, CA","8 km NW of The Geysers, CA",19,1.12,md,11:12.7,07:20.5,US,Low
ci41146807,-116.8185,33.69883333,15.28,"M 1.1 - 9 km SE of Valle Vista, CA","9 km SE of Valle Vista, CA",18,1.09,ml,09:37.8,33:37.3,US,Low
av93962711,-153.0983333,60.0515,-0.04,"M -0.6 - 63 km ENE of Pedro Bay, Alaska","63 km ENE of Pedro Bay, Alaska",0,-0.62,ml,09:12.0,09:11.6,US,Low
ci41146799,-116.7689972,34.0011673,14.64000034,"M 3.0 - 9 km N of Cabazon, CA","9 km N of Cabazon, CA",144,2.981619079,ml,03:25.5,20:33.8,US,Moderate
ak2025zgvxfu,-134.977,58.412,9.6,"M 1.7 - 27 km E of Excursion Inlet, Alaska","27 km E of Excursion Inlet, Alaska",44,1.7,ml,56:28.2,59:38.2,US,Low
ak2025zgvmjj,-142.673,60.612,19.9,"M 1.1 - 92 km S of McCarthy, Alaska","92 km S of McCarthy, Alaska",19,1.1,ml,43:52.2,46:09.2,US,Low
us7000rkl6,121.2203,22.9072,9.13,"M 4.3 - 81 km ESE of Yujing, Taiwan","81 km ESE of Yujing, Taiwan",284,4.3,mb,41:12.2,02:36.0,TW,Moderate
av93962676,-152.6541667,60.692,10.54,"M 0.5 - 73 km W of Salamatof, Alaska","73 km W of Salamatof, Alaska",3,0.46,ml,38:07.7,05:11.3,US,Low
nc75285821,-121.95,37.74333333,9.11,"M 3.0 - 5 km NNW of Dublin, CA","5 km NNW of Dublin, CA",198,2.97,ml,36:54.7,27:08.3,US,Moderate
av93962666,-152.7866667,60.5475,8.55,"M -1.1 - 80 km W of Salamatof, Alaska","80 km W of Salamatof, Alaska",0,-1.06,ml,35:07.8,01:41.0,US,Low
nc75285806,-122.8000031,38.82666779,2.119999886,"M 0.3 - 7 km NW of The Geysers, CA","7 km NW of The Geysers, CA",1,0.26,md,19:20.3,47:23.6,US,Low
nc75285801,-122.815834,38.83483505,1.730000019,"M 0.7 - 8 km W of Cobb, CA","8 km W of Cobb, CA",8,0.71,md,17:15.3,47:19.9,US,Low
tx2025zgukqm,-104.495,31.666,7.9456,"M 1.9 - 57 km S of Whites City, New Mexico","57 km S of Whites City, New Mexico",56,1.9,ml,11:40.5,00:50.0,US,Low
nc75285796,-122.7248306,38.77416611,1.350000024,"M 1.0 - 3 km E of The Geysers, CA","3 km E of The Geysers, CA",14,0.95,md,04:09.9,17:21.8,US,Low
av93962641,-153.0281667,60.073,2.14,"M -0.3 - 68 km ENE of Pedro Bay, Alaska","68 km ENE of Pedro Bay, Alaska",0,-0.29,ml,01:44.8,58:10.7,US,Low
us7000rkl9,-32.2106,58.3678,10,M 4.6 - Reykjanes Ridge,Reykjanes Ridge,326,4.6,mb,54:45.1,32:12.0,GL,Moderate
ci41146791,-117.0215,33.66533333,10.84,"M 1.4 - 7 km SE of Winchester, CA","7 km SE of Winchester, CA",30,1.39,ml,46:40.4,33:32.7,US,Low
av93962616,-166.6266667,53.89816667,7.05,"M 0.2 - 5 km W of Dutch Harbor, Alaska","5 km W of Dutch Harbor, Alaska",0,0.16,ml,24:15.2,42:09.9,US,Low
ak2025zgssls,-147.455,64.969,8,"M 0.8 - 7 km E of Fox, Alaska","7 km E of Fox, Alaska",10,0.8,ml,20:26.0,21:43.8,US,Low
nc75285781,-121.4075012,36.7828331,5.539999962,"M 1.5 - 5 km SW of Ridgemark, CA","5 km SW of Ridgemark, CA",36,1.53,md,11:20.0,52:18.6,US,Low
uw62211467,-121.7026667,45.30516667,5.46,"M 0.8 - 4 km E of Government Camp, Oregon","4 km E of Government Camp, Oregon",10,0.82,ml,10:20.5,13:08.9,US,Low
nc75285776,-122.7833328,38.83549881,1.629999995,"M 1.1 - 5 km WNW of Cobb, CA","5 km WNW of Cobb, CA",18,1.07,md,04:58.8,27:19.0,US,Low
hv74859512,-155.4109955,19.2658329,30.97999954,"M 2.1 - 9 km NE of P?hala, Hawaii","9 km NE of P?hala, Hawaii",67,2.08,md,58:50.4,03:42.7,US,Low
ak2025zgrshf,-148.316,62.194,39,"M 1.5 - 44 km N of Chickaloon, Alaska","44 km N of Chickaloon, Alaska",35,1.5,ml,50:02.7,51:34.6,US,Low
nc75285771,-122.7901688,38.83566666,1.679999948,"M 0.2 - 6 km WNW of Cobb, CA","6 km WNW of Cobb, CA",1,0.2,md,49:43.4,17:24.9,US,Low
av93962581,-153.0775,60.05566667,0.45,"M -0.9 - 64 km ENE of Pedro Bay, Alaska","64 km ENE of Pedro Bay, Alaska",0,-0.89,ml,45:20.6,37:39.6,US,Low
hv74859497,-155.1434937,19.1704998,38.86999893,"M 1.8 - 31 km SSE of Volcano, Hawaii","31 km SSE of Volcano, Hawaii",48,1.77,md,40:27.4,43:55.0,US,Low
ci41146775,-116.7181667,33.81083333,16.43,"M 1.0 - 8 km N of Idyllwild, CA","8 km N of Idyllwild, CA",16,1.03,ml,34:16.8,33:22.2,US,Low
ci41146767,-117.8846667,35.31783333,10.99,"M 1.1 - 23 km NNE of California City, CA","23 km NNE of California City, CA",18,1.08,ml,23:29.1,30:05.7,US,Low
tx2025zgqtdz,-103.983,31.615,7.3944,"M 1.9 - 37 km WSW of Mentone, Texas","37 km WSW of Mentone, Texas",56,1.9,ml,22:25.8,17:32.3,US,Low
nc75285761,-122.7281647,38.77783203,0.930000007,"M 1.8 - 2 km E of The Geysers, CA","2 km E of The Geysers, CA",50,1.81,md,21:19.7,07:19.3,US,Low
ci41146759,-117.6183333,33.942,12.05,"M 1.4 - 7 km W of Norco, CA","7 km W of Norco, CA",28,1.36,ml,20:03.0,23:52.1,US,Low
nc75285756,-122.8106689,38.81266785,3.269999981,"M 1.8 - 6 km NW of The Geysers, CA","6 km NW of The Geysers, CA",49,1.78,md,17:57.9,37:21.1,US,Low
ci41146751,-117.8105,35.30216667,8.05,"M 1.7 - 18 km WSW of Johannesburg, CA","18 km WSW of Johannesburg, CA",42,1.65,ml,16:57.7,26:35.9,US,Low
ci41146743,-118.9085,33.9905,13.7,"M 2.6 - 9 km W of Malibu, CA","9 km W of Malibu, CA",114,2.64,ml,08:40.8,30:41.6,US,Moderate
av93962546,-154.9755,58.2785,1.65,"M -0.3 - 84 km NNW of Karluk, Alaska","84 km NNW of Karluk, Alaska",0,-0.27,ml,04:27.4,28:09.0,US,Low
uw62211447,-119.284,45.90433333,-0.32,"M 1.9 Explosion - 4 km ESE of Umatilla, Oregon","4 km ESE of Umatilla, Oregon",56,1.9,ml,02:14.4,30:48.8,US,Low
ak2025zgpejg,-152.863,59.163,68.1,"M 1.9 - 57 km WSW of Nanwalek, Alaska","57 km WSW of Nanwalek, Alaska",56,1.9,ml,33:32.9,35:04.3,US,Low
nc75285741,-122.8379974,38.84133148,1.789999962,"M 0.9 - 10 km NW of The Geysers, CA","10 km NW of The Geysers, CA",13,0.93,md,28:04.3,57:16.8,US,Low
nc75285736,-122.7763367,38.79216766,1.870000005,"M 1.2 - 2 km NW of The Geysers, CA","2 km NW of The Geysers, CA",22,1.2,md,27:25.3,32:21.6,US,Low
ci41146735,-116.8973333,33.94566667,4.71,"M 1.5 - 3 km NW of Banning, CA","3 km NW of Banning, CA",33,1.46,ml,20:18.1,24:12.2,US,Low
ak2025zgoomj,-149.601,64.385,5,"M 1.7 - 20 km WNW of Anderson, Alaska","20 km WNW of Anderson, Alaska",44,1.7,ml,15:06.7,16:33.2,US,Low
ci41146727,-116.827,33.71033333,15.41,"M 1.0 - 7 km SE of Valle Vista, CA","7 km SE of Valle Vista, CA",14,0.97,ml,12:38.6,09:58.6,US,Low
nc75285726,-122.8768311,38.84550095,2.589999914,"M 0.7 - 13 km NW of The Geysers, CA","13 km NW of The Geysers, CA",8,0.71,md,09:39.3,42:19.3,US,Low
pr71503038,-67.18866667,18.30783333,26.72,"M 2.4 - 2 km N of La Playa, Puerto Rico","2 km N of La Playa, Puerto Rico",91,2.43,md,35:45.8,54:14.4,PR,Low
ak2025zgmuca,-149.939,62.149,54.5,"M 1.7 - 4 km WSW of Susitna North, Alaska","4 km WSW of Susitna North, Alaska",44,1.7,ml,21:16.9,23:03.9,US,Low
tx2025zgmqgs,-103.676,32.077,8.6121,"M 1.1 - 40 km ESE of Malaga, New Mexico","40 km ESE of Malaga, New Mexico",19,1.1,ml,16:52.5,18:28.0,US,Low
us7000rkkk,143.364,11.7649,10,"M 5.7 - 218 km SW of Merizo Village, Guam","218 km SW of Merizo Village, Guam",500,5.7,mww,00:35.2,10:37.5,GU,High
hv74859367,-155.3733368,19.20633316,30.20000076,"M 2.4 - 11 km E of P?hala, Hawaii","11 km E of P?hala, Hawaii",89,2.41,md,34:19.9,37:50.5,US,Low
